sales_id,invoice_id,customer_id,product_id,time_id,branch_id,payment_id,quantity,tax_5_percent,sales,cogs,gross_margin_percentage,gross_income,rating,created_at,updated_at
540,358-88-9262,1,540,539,2,1,6,26.24,551.12,524.88,4.76,26.24,5.1,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
541,460-35-4390,4,541,540,1,1,3,4.6,96.64,92.04,4.76,4.6,9.1,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
542,343-87-0864,3,542,541,2,3,1,3.79,79.67,75.88,4.76,3.79,7.1,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
543,173-50-1108,1,543,542,3,3,4,4.04,84.76,80.72,4.76,4.04,5.0,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
544,243-47-2663,3,544,543,2,3,6,5.63,118.25,112.62,4.76,5.63,5.5,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
545,841-18-8232,2,545,544,3,3,1,3.56,74.76,71.2,4.76,3.56,9.2,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
546,701-23-5550,3,546,545,3,1,4,7.76,163.0,155.24,4.76,7.76,4.9,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
547,647-50-1224,2,547,546,1,1,10,14.71,308.91,294.2,4.76,14.71,8.9,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
548,541-48-8554,4,548,547,1,3,9,27.43,575.98,548.55,4.76,27.43,6.0,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
549,539-21-7227,2,549,548,3,2,5,12.89,270.59,257.7,4.76,12.89,4.2,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
550,213-32-1216,2,550,549,1,2,6,19.82,416.18,396.36,4.76,19.82,7.3,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
551,747-58-7183,4,551,550,3,1,3,8.59,180.4,171.81,4.76,8.59,6.5,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
552,582-52-8065,2,552,551,3,2,9,24.44,513.23,488.79,4.76,24.44,8.9,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
553,210-57-1719,2,553,552,3,2,9,26.21,550.37,524.16,4.76,26.21,9.7,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
554,399-69-4630,4,554,553,2,3,6,6.66,139.92,133.26,4.76,6.66,8.6,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
555,134-75-2619,3,555,554,1,2,7,6.76,142.0,135.24,4.76,6.76,6.9,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
556,356-44-8813,4,556,555,3,3,3,5.62,118.06,112.44,4.76,5.62,7.7,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
557,198-66-9832,1,557,556,3,2,2,7.2,151.28,144.08,4.76,7.2,9.5,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
558,283-26-5248,1,558,557,2,1,10,49.26,1034.46,985.2,4.76,49.26,4.5,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
559,712-39-0363,3,559,558,1,1,6,12.5,262.46,249.96,4.76,12.5,5.6,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
560,218-59-9410,1,560,559,1,1,3,10.86,228.12,217.26,4.76,10.86,8.2,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
561,174-75-0888,4,561,560,3,2,9,9.71,203.93,194.22,4.76,9.71,7.3,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
562,866-99-7614,4,562,561,2,3,10,44.6,936.6,892.0,4.76,44.6,4.4,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
563,134-54-4720,2,563,562,3,1,8,16.97,356.33,339.36,4.76,16.97,5.7,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
564,760-90-2357,3,564,563,1,1,6,22.35,469.41,447.06,4.76,22.35,5.0,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
565,514-37-2845,4,565,564,3,2,2,9.93,208.43,198.5,4.76,9.93,9.0,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
566,698-98-5964,2,566,565,1,3,10,40.61,852.71,812.1,4.76,40.61,6.3,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
567,718-57-9773,2,567,566,2,3,10,24.67,517.97,493.3,4.76,24.67,9.4,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
568,651-88-7328,2,568,567,1,2,9,29.58,621.24,591.66,4.76,29.58,7.7,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
569,241-11-2261,2,569,568,3,3,7,27.95,586.97,559.02,4.76,27.95,5.5,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
570,408-26-9866,2,570,569,2,1,7,25.89,543.75,517.86,4.76,25.89,4.1,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
571,834-83-1826,1,571,538,3,3,5,20.51,430.71,410.2,4.76,20.51,7.6,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
572,343-61-3544,3,572,570,3,2,10,13.34,280.04,266.7,4.76,13.34,8.6,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
573,239-48-4278,3,573,571,1,1,7,3.55,74.46,70.91,4.76,3.55,8.3,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
574,355-34-6244,4,574,572,3,3,2,7.24,152.02,144.78,4.76,7.24,8.1,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
575,550-84-8664,4,575,573,1,3,5,21.48,451.03,429.55,4.76,21.48,8.6,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
576,339-96-8318,3,576,574,3,1,7,28.46,597.63,569.17,4.76,28.46,6.3,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
577,458-61-0011,4,577,575,3,2,4,12.06,253.26,241.2,4.76,12.06,5.8,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
578,592-34-6155,4,578,576,2,1,4,6.35,133.43,127.08,4.76,6.35,6.2,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
579,797-88-0493,2,579,577,1,2,4,12.85,269.93,257.08,4.76,12.85,7.7,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
580,207-73-1363,4,580,578,3,1,2,6.95,145.97,139.02,4.76,6.95,8.1,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
581,390-31-6381,4,581,579,2,2,3,4.08,85.74,81.66,4.76,4.08,7.3,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
582,443-82-0585,1,582,580,1,2,4,15.54,326.26,310.72,4.76,15.54,8.4,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
583,339-18-7061,1,583,581,2,3,2,9.3,195.26,185.96,4.76,9.3,8.0,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
584,359-90-3665,1,584,582,3,3,4,3.62,75.94,72.32,4.76,3.62,9.5,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
585,375-72-3056,4,585,583,3,1,3,9.46,198.64,189.18,4.76,9.46,7.0,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
586,127-47-6963,4,586,584,1,3,4,10.34,217.18,206.84,4.76,10.34,9.8,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
587,278-86-2735,2,587,585,1,2,3,7.85,164.87,157.02,4.76,7.85,9.2,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
588,695-28-6250,2,588,586,1,1,5,10.77,226.07,215.3,4.76,10.77,7.7,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
589,379-17-6588,4,589,587,2,2,10,29.81,625.91,596.1,4.76,29.81,5.3,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
590,227-50-3718,4,590,588,1,2,5,3.66,76.76,73.1,4.76,3.66,4.4,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
591,302-15-2162,3,591,589,2,3,6,13.96,293.14,279.18,4.76,13.96,4.3,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
592,788-07-8452,1,592,590,2,1,7,8.48,178.16,169.68,4.76,8.48,9.4,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
593,560-49-6611,1,593,591,1,2,1,2.28,47.86,45.58,4.76,2.28,9.8,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
594,880-35-0356,1,594,592,1,1,3,11.28,236.88,225.6,4.76,11.28,4.8,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
595,585-11-6748,3,595,593,3,2,3,14.52,304.92,290.4,4.76,14.52,5.3,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
596,470-31-3286,4,596,594,3,3,3,2.22,46.68,44.46,4.76,2.22,8.7,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
597,152-68-2907,4,597,595,1,3,3,7.83,164.43,156.6,4.76,7.83,9.5,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
598,123-35-4896,2,598,596,2,1,9,21.0,440.94,419.94,4.76,21.0,5.3,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
599,258-69-7810,2,599,597,2,2,5,9.21,193.46,184.25,4.76,9.21,9.2,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
600,334-64-2006,1,600,598,1,1,2,7.03,147.67,140.64,4.76,7.03,9.6,2025-12-23 21:27:20.787681,2025-12-23 21:27:20.787681
601,219-61-4139,4,601,599,2,1,1,4.15,87.23,83.08,4.76,4.15,6.4,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
602,881-41-7302,2,602,600,2,3,1,3.25,68.24,64.99,4.76,3.25,4.5,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
603,373-09-4567,4,603,601,2,1,10,38.78,814.38,775.6,4.76,38.78,6.9,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
604,642-30-6693,2,604,602,3,1,6,16.35,343.41,327.06,4.76,16.35,7.8,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
605,484-22-8230,1,605,603,2,2,7,18.16,381.39,363.23,4.76,18.16,4.5,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
606,830-58-2383,4,606,604,3,2,4,6.35,133.35,127.0,4.76,6.35,8.6,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
607,559-98-9873,1,607,605,1,1,7,18.78,394.33,375.55,4.76,18.78,5.2,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
608,544-32-5024,1,608,606,2,3,4,9.96,209.12,199.16,4.76,9.96,6.4,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
609,318-12-0304,4,609,607,1,1,1,1.53,32.14,30.61,4.76,1.53,5.2,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
610,349-97-8902,3,610,608,3,1,2,5.79,121.57,115.78,4.76,5.79,8.9,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
611,421-95-9805,2,611,609,1,3,1,1.45,30.41,28.96,4.76,1.45,6.2,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
612,277-35-5865,1,612,610,2,2,9,44.54,935.27,890.73,4.76,44.54,6.7,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
613,789-23-8625,3,613,611,3,2,3,13.98,293.64,279.66,4.76,13.98,7.2,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
614,284-54-4231,3,614,612,2,3,1,4.05,84.98,80.93,4.76,4.05,9.0,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
615,443-59-0061,3,615,613,1,1,10,33.73,708.23,674.5,4.76,33.73,4.2,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
616,509-29-3912,1,616,614,1,1,9,17.42,365.9,348.48,4.76,17.42,4.2,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
617,327-40-9673,3,617,615,3,2,6,21.78,457.38,435.6,4.76,21.78,6.9,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
618,840-19-2096,3,618,616,2,1,5,21.98,461.53,439.55,4.76,21.98,4.4,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
619,828-46-6863,3,619,617,1,3,6,29.56,620.74,591.18,4.76,29.56,4.0,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
620,641-96-3695,1,620,618,2,1,6,13.04,273.8,260.76,4.76,13.04,8.5,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
621,420-97-3340,2,621,619,1,3,3,10.75,225.79,215.04,4.76,10.75,9.2,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
622,436-54-4512,1,622,620,1,2,1,4.58,96.19,91.61,4.76,4.58,9.8,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
623,670-79-6321,1,623,621,3,3,7,33.11,695.24,662.13,4.76,33.11,4.9,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
624,852-62-7105,2,624,622,3,3,10,41.63,874.13,832.5,4.76,41.63,4.4,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
625,598-06-7312,3,625,623,3,2,1,4.57,95.92,91.35,4.76,4.57,6.8,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
626,135-13-8269,1,626,624,3,2,2,7.89,165.65,157.76,4.76,7.89,9.1,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
627,816-57-2053,4,627,625,1,1,2,6.09,127.83,121.74,4.76,6.09,8.7,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
628,628-90-8624,3,628,626,3,2,10,41.29,867.09,825.8,4.76,41.29,5.0,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
629,856-66-2701,3,629,627,1,1,3,8.0,167.9,159.9,4.76,8.0,7.5,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
630,308-39-1707,2,630,628,1,3,1,0.6,12.69,12.09,4.76,0.6,8.2,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
631,149-61-1929,4,631,629,1,3,10,32.1,674.0,641.9,4.76,32.1,6.7,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
632,655-07-2265,4,632,630,1,1,3,11.75,246.68,234.93,4.76,11.75,5.4,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
633,589-02-8023,3,633,631,1,3,2,8.38,175.92,167.54,4.76,8.38,7.0,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
634,420-04-7590,4,634,632,3,1,3,14.96,314.06,299.1,4.76,14.96,4.7,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
635,182-88-2763,3,635,633,3,3,3,11.99,251.72,239.73,4.76,11.99,5.0,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
636,188-55-0967,3,636,634,3,3,10,33.24,697.94,664.7,4.76,33.24,5.0,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
637,610-46-4100,4,637,635,1,3,7,10.13,212.78,202.65,4.76,10.13,6.0,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
638,318-81-2368,2,638,636,2,2,1,2.31,48.51,46.2,4.76,2.31,6.3,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
639,364-33-8584,1,639,637,3,2,5,4.41,92.56,88.15,4.76,4.41,8.5,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
640,665-63-9737,4,640,638,3,1,3,7.86,165.12,157.26,4.76,7.86,7.5,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
641,695-09-5146,1,641,639,3,1,3,14.82,311.19,296.37,4.76,14.82,6.4,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
642,155-45-3814,1,642,640,2,1,8,35.42,743.82,708.4,4.76,35.42,4.7,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
643,794-32-2436,3,643,641,3,1,2,5.57,116.91,111.34,4.76,5.57,6.0,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
644,131-15-8856,1,644,642,2,3,8,29.01,609.17,580.16,4.76,29.01,4.0,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
645,273-84-2164,3,645,643,2,1,5,3.01,63.26,60.25,4.76,3.01,5.5,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
646,706-36-6154,3,646,644,1,1,9,8.71,182.95,174.24,4.76,8.71,8.7,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
647,778-89-7974,4,647,645,2,2,6,21.06,442.32,421.26,4.76,21.06,7.4,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
648,574-31-8277,3,648,646,3,2,1,1.68,35.31,33.63,4.76,1.68,5.6,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
649,859-71-0933,1,649,647,2,2,2,1.55,32.53,30.98,4.76,1.55,6.3,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
650,740-11-5257,4,650,648,2,2,10,12.37,259.77,247.4,4.76,12.37,7.1,2025-12-23 21:27:20.802064,2025-12-23 21:27:20.802064
651,369-82-2676,4,651,649,3,1,5,18.92,397.22,378.3,4.76,18.92,7.8,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
652,563-47-4072,2,652,650,3,2,6,16.74,351.6,334.86,4.76,16.74,9.9,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
653,742-04-5161,3,653,651,1,2,10,36.39,764.19,727.8,4.76,36.39,7.3,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
654,149-15-7606,3,654,652,3,1,9,16.79,352.67,335.88,4.76,16.79,5.1,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
655,133-77-3154,3,655,653,3,3,4,12.04,252.76,240.72,4.76,12.04,9.4,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
656,169-52-4504,2,656,654,1,3,3,2.35,49.42,47.07,4.76,2.35,5.8,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
657,250-81-7186,2,657,655,2,3,1,4.98,104.67,99.69,4.76,4.98,8.0,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
658,562-12-5430,1,658,656,1,1,3,13.22,277.67,264.45,4.76,13.22,7.9,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
659,816-72-8853,1,659,657,1,2,5,6.98,146.63,139.65,4.76,6.98,5.9,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
660,491-38-3499,3,660,658,1,3,1,2.77,58.22,55.45,4.76,2.77,4.9,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
661,322-02-2271,2,661,659,3,2,3,6.45,135.36,128.91,4.76,6.45,9.3,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
662,842-29-4695,3,662,660,2,3,7,6.0,125.98,119.98,4.76,6.0,7.9,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
663,725-67-2480,1,663,661,3,3,6,17.63,370.13,352.5,4.76,17.63,5.9,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
664,641-51-2661,1,664,662,2,3,10,43.55,914.55,871.0,4.76,43.55,9.9,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
665,714-02-3114,2,665,663,2,2,2,9.88,207.48,197.6,4.76,9.88,7.7,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
666,518-17-2983,2,666,664,1,1,4,9.73,204.25,194.52,4.76,9.73,7.6,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
667,779-42-2410,3,667,665,3,1,3,8.66,181.88,173.22,4.76,8.66,7.7,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
668,190-14-3147,2,668,666,3,1,4,3.59,75.47,71.88,4.76,3.59,6.4,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
669,408-66-6712,1,669,667,2,1,6,14.31,300.57,286.26,4.76,14.31,4.4,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
670,679-22-6530,2,670,668,3,3,2,4.06,85.3,81.24,4.76,4.06,4.1,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
671,588-47-8641,3,671,669,1,1,10,28.02,588.42,560.4,4.76,28.02,4.4,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
672,642-61-4706,3,672,670,3,2,2,9.34,196.14,186.8,4.76,9.34,5.5,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
673,576-31-4774,2,673,671,3,1,3,11.01,231.24,220.23,4.76,11.01,4.0,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
674,556-41-6224,4,674,672,2,3,8,13.46,282.58,269.12,4.76,13.46,9.3,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
675,811-03-8790,2,675,673,1,3,10,22.74,477.54,454.8,4.76,22.74,4.8,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
676,242-11-3142,3,676,674,3,2,2,8.38,175.92,167.54,4.76,8.38,4.6,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
677,752-23-3760,1,677,675,3,3,7,22.43,470.99,448.56,4.76,22.43,7.3,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
678,274-05-5470,1,678,676,1,2,4,14.69,308.57,293.88,4.76,14.69,6.0,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
679,648-94-3045,4,679,677,2,1,10,29.48,618.98,589.5,4.76,29.48,8.1,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
680,130-67-4723,3,680,678,1,1,6,14.55,305.55,291.0,4.76,14.55,9.4,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
681,528-87-5606,1,681,679,3,2,1,1.97,41.45,39.48,4.76,1.97,6.5,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
682,320-85-2052,2,682,680,3,3,1,1.74,36.55,34.81,4.76,1.74,7.0,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
683,370-96-0655,2,683,681,2,1,6,14.8,310.72,295.92,4.76,14.8,7.1,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
684,105-10-6182,3,684,682,1,1,2,2.15,45.11,42.96,4.76,2.15,6.6,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
685,510-79-0415,1,685,683,3,1,6,6.92,145.4,138.48,4.76,6.92,4.9,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
686,241-96-5076,1,686,684,3,3,2,4.91,103.11,98.2,4.76,4.91,6.4,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
687,767-97-4650,1,687,685,3,3,2,6.48,136.14,129.66,4.76,6.48,8.0,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
688,648-83-1321,3,688,686,1,2,10,31.78,667.38,635.6,4.76,31.78,4.3,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
689,173-57-2300,3,689,687,2,2,2,7.29,153.05,145.76,4.76,7.29,6.1,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
690,305-03-2383,2,690,688,1,2,3,10.07,211.37,201.3,4.76,10.07,7.5,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
691,394-55-6384,1,691,689,2,2,9,31.59,663.3,631.71,4.76,31.59,6.7,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
692,266-20-6657,3,692,690,2,1,7,19.26,404.54,385.28,4.76,19.26,5.2,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
693,689-05-1884,3,693,691,1,2,10,24.32,510.62,486.3,4.76,24.32,8.8,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
694,196-01-2849,1,694,692,2,2,7,25.68,539.34,513.66,4.76,25.68,9.5,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
695,372-62-5264,2,695,693,2,2,9,23.67,497.07,473.4,4.76,23.67,7.6,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
696,800-09-8606,1,696,694,1,2,5,21.84,458.69,436.85,4.76,21.84,6.6,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
697,182-52-7000,1,697,695,1,1,4,5.41,113.57,108.16,4.76,5.41,6.9,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
698,826-58-8051,4,698,696,3,1,4,12.44,261.2,248.76,4.76,12.44,4.3,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
699,868-06-0466,3,699,697,1,3,9,31.31,657.53,626.22,4.76,31.31,7.8,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
700,751-41-9720,4,700,698,2,1,10,48.75,1023.75,975.0,4.76,48.75,8.0,2025-12-23 21:27:20.816622,2025-12-23 21:27:20.816622
701,626-43-7888,2,701,699,2,1,8,24.16,507.44,483.28,4.76,24.16,9.6,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
702,176-64-7711,4,702,700,3,3,3,4.85,101.81,96.96,4.76,4.85,4.3,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
703,191-29-0321,1,703,701,3,3,10,9.89,207.59,197.7,4.76,9.89,5.0,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
704,729-06-2010,3,704,702,3,2,9,36.21,760.44,724.23,4.76,36.21,9.2,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
705,640-48-5028,1,705,703,3,2,9,39.78,835.29,795.51,4.76,39.78,6.3,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
706,186-79-9562,4,706,704,3,2,7,25.12,527.51,502.39,4.76,25.12,8.9,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
707,834-45-5519,2,707,705,3,1,4,8.6,180.6,172.0,4.76,8.6,7.6,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
708,162-65-8559,3,708,706,2,2,1,3.45,72.43,68.98,4.76,3.45,4.8,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
709,760-27-5490,4,709,707,2,1,8,6.25,131.21,124.96,4.76,6.25,9.1,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
710,445-30-9252,4,710,708,1,1,3,3.86,80.96,77.1,4.76,3.86,6.1,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
711,786-94-2700,3,711,709,1,2,6,24.19,507.91,483.72,4.76,24.19,9.1,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
712,728-88-7867,1,712,710,2,1,4,15.11,317.23,302.12,4.76,15.11,8.3,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
713,183-21-3799,2,713,711,2,1,9,34.93,733.6,698.67,4.76,34.93,7.2,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
714,268-20-3585,2,714,712,2,1,9,6.23,130.88,124.65,4.76,6.23,6.0,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
715,735-32-9839,3,715,713,2,1,8,39.48,829.08,789.6,4.76,39.48,8.5,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
716,258-92-7466,2,716,714,1,3,5,8.92,187.32,178.4,4.76,8.92,6.6,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
717,857-16-3520,1,717,715,1,1,7,25.01,525.23,500.22,4.76,25.01,4.5,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
718,482-17-1179,3,718,716,1,3,3,1.79,37.61,35.82,4.76,1.79,8.1,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
719,788-21-5741,4,719,717,1,3,3,6.81,142.95,136.14,4.76,6.81,7.2,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
